DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
b03_C,_058_,AOI221,1,4,5,2,2,5,30,0.0005641379310344,2.926,1.329999999999984,3.61e-05
b03_C,_059_,INV,0,8,1,2,1,6,31,0.0001765517241379,0.798,0.2659999999999911,3.56e-05
b03_C,_060_,OR3,0,8,3,2,2,5,30,0.0021703448275862,1.596,0.2659999999999911,3.58e-05
b03_C,_061_,AOI211,0,7,4,3,3,4,25,-0.0027389655172413,2.394,1.063999999999993,3.61e-05
b03_C,_062_,BUF,0,7,1,10,4,3,20,0.0027468965517241,1.064,0.2659999999999911,3.58e-05
b03_C,_063_,NAND2,0,1,2,1,5,2,1,-0.0013727586206896,1.33,0.5319999999999823,3.57e-05
b03_C,_064_,AOI21,1,5,3,2,3,4,15,-0.0022262068965517,1.862,0.7979999999999734,3.62e-05
b03_C,_065_,INV,0,4,1,1,1,5,21,1.0344827586189488e-05,0.798,0.2659999999999911,3.56e-05
b03_C,_066_,NOR3,0,0,3,1,1,5,21,-0.0002068965517241,1.862,0.7980000000000018,3.57e-05
b03_C,_067_,AOI21,0,4,3,7,2,4,20,0.0024448275862068,1.862,0.7980000000000018,3.6e-05
b03_C,_068_,OR2,1,4,2,3,4,3,13,-0.000483448275862,1.33,0.2659999999999911,3.61e-05
b03_C,_069_,BUF,1,4,1,10,5,2,10,0.000291724137931,1.064,0.2659999999999911,3.6e-05
b03_C,_070_,INV,0,0,1,2,1,2,2,0.0,0.798,0.2659999999999911,3.56e-05
b03_C,_071_,OAI21,0,1,3,0,6,1,0,-0.0005089655172413,1.862,0.7979999999999734,3.61e-05
b03_C,_072_,NAND2,0,1,2,1,5,2,1,-0.0013727586206896,1.33,0.5319999999999823,3.57e-05
b03_C,_073_,INV,0,0,1,2,1,2,2,0.0,0.798,0.2659999999999911,3.56e-05
b03_C,_074_,OAI21,0,1,3,0,6,1,0,-0.0005089655172413,1.862,0.7980000000000018,3.61e-05
b03_C,_075_,NAND2,0,1,2,1,5,2,1,-0.0013727586206896,1.33,0.5320000000000107,3.57e-05
b03_C,_076_,INV,0,0,1,2,1,2,2,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_077_,OAI21,0,1,3,0,6,1,0,-0.0005089655172413,1.862,0.7980000000000018,3.61e-05
b03_C,_078_,NAND2,0,1,2,1,5,2,1,-0.001371724137931,1.33,0.5320000000000107,3.57e-05
b03_C,_079_,OAI21,0,1,3,9,4,2,9,-0.001323448275862,1.862,0.7980000000000018,3.6e-05
b03_C,_080_,INV,0,0,1,2,1,2,2,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_081_,OAI221,0,1,5,0,6,1,0,-0.0010982758620689,2.926,1.3300000000000125,3.67e-05
b03_C,_082_,NAND2,0,1,2,1,5,2,1,-0.001371724137931,1.33,0.5320000000000107,3.57e-05
b03_C,_083_,INV,0,0,1,2,1,2,2,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_084_,OAI221,0,1,5,0,6,1,0,-0.0010982758620689,2.926,1.3300000000000125,3.67e-05
b03_C,_085_,NAND2,0,1,2,1,5,2,1,-0.001371724137931,1.33,0.5320000000000107,3.57e-05
b03_C,_086_,INV,0,0,1,2,1,2,2,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_087_,OAI221,0,1,5,0,6,1,0,-0.0010982758620689,2.926,1.3300000000000125,3.67e-05
b03_C,_088_,NAND2,0,0,2,1,5,2,1,-0.0013786206896551,1.33,0.5320000000000107,3.57e-05
b03_C,_089_,INV,0,0,1,2,1,2,2,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_090_,OAI221,1,1,5,0,6,1,0,-0.0008603448275862,2.926,1.3300000000000125,3.67e-05
b03_C,_091_,NAND2,0,0,2,1,5,2,1,-0.0013786206896551,1.33,0.5320000000000107,3.57e-05
b03_C,_092_,INV,0,0,1,2,1,2,2,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_093_,OAI221,0,1,5,0,6,1,0,-0.0008603448275862,2.926,1.3300000000000125,3.67e-05
b03_C,_094_,NAND2,0,0,2,1,5,2,1,-0.0013786206896551,1.33,0.5320000000000107,3.57e-05
b03_C,_095_,INV,0,0,1,2,1,2,2,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_096_,OAI221,0,1,5,0,6,1,0,-0.0008603448275862,2.926,1.3300000000000125,3.67e-05
b03_C,_097_,INV,0,0,1,3,1,3,5,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_098_,NAND2,0,0,2,1,4,2,1,-0.0051162068965517,1.33,0.5320000000000107,3.58e-05
b03_C,_099_,OAI222,0,1,6,0,6,1,0,-0.0007565517241379,3.724,1.5960000000000036,3.67e-05
b03_C,_100_,OAI211,0,0,4,1,4,2,1,-0.0052075862068965,2.394,1.0640000000000214,3.6e-05
b03_C,_101_,INV,0,0,1,3,1,3,5,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_102_,OAI221,0,1,5,0,5,1,0,-0.0008475862068965,2.926,1.3300000000000125,3.67e-05
b03_C,_103_,OAI21,0,0,3,1,2,3,2,-0.0003986206896551,1.862,0.7980000000000018,3.59e-05
b03_C,_104_,NAND2,0,1,2,1,5,2,1,-0.0010520689655172,1.33,0.5320000000000107,3.59e-05
b03_C,_105_,INV,0,0,1,1,1,2,1,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_106_,OAI221,0,1,5,0,6,1,0,-0.0011720689655172,2.926,1.3300000000000125,3.67e-05
b03_C,_107_,INV,0,0,1,1,1,2,1,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_108_,NAND2,0,2,2,2,3,2,2,-0.0008962068965517,1.33,0.5320000000000107,3.59e-05
b03_C,_109_,NAND2,0,0,2,1,2,2,1,0.0,1.33,0.5320000000000107,3.59e-05
b03_C,_110_,OAI22,0,1,4,0,4,1,0,-0.0016765517241379,2.394,1.0640000000000214,3.63e-05
b03_C,_111_,NOR3,0,0,3,1,2,2,1,0.0,1.862,0.7980000000000018,3.58e-05
b03_C,_112_,MUX2,0,1,3,0,3,1,0,-0.00113,2.394,0.5320000000000107,3.61e-05
b03_C,_113_,NOR3,0,0,3,1,2,2,1,0.0,1.862,0.7980000000000018,3.58e-05
b03_C,_114_,MUX2,0,1,3,0,3,1,0,-0.00113,2.394,0.5320000000000107,3.61e-05
b03_C,_115_,INV,0,0,1,1,1,2,1,0.0,0.798,0.2660000000000195,3.56e-05
b03_C,_116_,NAND2,0,0,2,1,1,2,1,0.0,1.33,0.5320000000000107,3.57e-05
b03_C,_117_,OAI22,0,1,4,0,4,1,0,-0.0016765517241379,2.394,1.0640000000000214,3.63e-05
b03_C,_118_,MUX2,0,1,3,0,2,1,0,-0.0011582758620689,2.394,0.5320000000000107,3.6e-05
b03_C,_119_,MUX2,0,1,3,0,2,1,0,-0.0011582758620689,2.394,0.5320000000000107,3.6e-05
b03_C,_120_,MUX2,0,1,3,0,2,1,0,-0.0011582758620689,2.394,0.5320000000000107,3.6e-05
b03_C,_121_,MUX2,0,1,3,0,2,1,0,-0.0011582758620689,2.394,0.5320000000000107,3.6e-05
b03_C,_122_,MUX2,0,1,3,0,2,1,0,-0.001343448275862,2.394,0.5320000000000107,3.6e-05
b03_C,_123_,MUX2,0,1,3,0,2,1,0,-0.001343448275862,2.394,0.5320000000000107,3.6e-05
b03_C,_124_,MUX2,0,1,3,0,2,1,0,-0.0011582758620689,2.394,0.5320000000000107,3.6e-05
b03_C,_125_,MUX2,0,1,3,0,1,1,0,-0.0007758620689655,2.394,0.5320000000000107,3.6e-05
b03_C,_126_,MUX2,0,1,3,0,1,1,0,-0.0006999999999999,2.394,0.5320000000000107,3.6e-05
b03_C,_127_,MUX2,0,1,3,0,1,1,0,-0.0006999999999999,2.394,0.5320000000000107,3.6e-05
b03_C,_128_,INV,0,1,1,0,2,1,0,-0.0012589655172413,0.798,0.2660000000000195,3.58e-05
b04_C,_210_,AOI22,0,0,4,1,1,8,22,0.0,2.394,1.0640000000000214,0.000205
b04_C,_211_,OAI22,0,0,4,1,1,8,22,0.0,2.394,1.0640000000000214,0.000205
b04_C,_212_,NOR2,0,0,2,1,1,10,24,0.0,1.33,0.5319999999999823,0.000204
b04_C,_213_,NAND2,0,0,2,1,1,10,24,0.0,1.33,0.5319999999999823,0.000204
b04_C,_214_,OAI211,0,0,4,1,1,10,24,0.0,2.394,1.0640000000000214,0.000205
b04_C,_215_,AOI21,0,0,3,1,2,9,23,0.0,1.862,0.7980000000000018,0.000205
b04_C,_216_,AOI221,0,0,5,1,3,8,22,0.0,2.926,1.329999999999984,0.000205
b04_C,_217_,OAI21,0,0,3,1,4,7,21,0.0,1.862,0.7980000000000018,0.000205
b04_C,_218_,OAI221,0,0,5,1,5,6,20,0.0,2.926,1.329999999999984,0.000205
b04_C,_219_,NOR2,0,0,2,1,1,7,21,0.0,1.33,0.5319999999999823,0.000204
b04_C,_220_,AOI21,0,0,3,1,2,6,20,0.0,1.862,0.7980000000000018,0.000205
b04_C,_221_,AOI22,0,0,4,2,6,5,19,0.0,2.394,1.0640000000000214,0.000205
b04_C,_222_,BUF,1,6,1,10,1,11,97,0.0019574242424242,1.064,0.2660000000000195,0.000204
b04_C,_223_,BUF,0,1,1,10,2,9,56,2.6060606060585023e-05,1.064,0.2660000000000195,0.000205
b04_C,_224_,INV,0,9,1,3,1,6,115,2.999999999991898e-05,0.798,0.2660000000000195,0.000204
b04_C,_225_,NOR2,0,1,2,7,2,5,87,4.545454545423766e-06,1.33,0.5319999999999823,0.000204
b04_C,_226_,NAND2,0,0,2,1,3,4,13,-0.0001836363636364,1.33,0.5319999999999823,0.000205
b04_C,_227_,INV,0,0,1,3,1,5,45,0.0,0.798,0.2660000000000195,0.000204
b04_C,_228_,INV,0,0,1,2,1,6,48,0.0,0.798,0.2660000000000195,0.000204
b04_C,_229_,NAND2,0,0,2,3,2,5,30,-0.0006378787878788,1.33,0.5319999999999823,0.000204
b04_C,_230_,OR4,0,0,4,2,3,4,18,-1.4848484848506429e-05,1.862,0.2660000000000195,0.000205
b04_C,_231_,NAND2,0,0,2,2,1,5,20,-2.424242424248213e-06,1.33,0.5319999999999823,0.000204
b04_C,_232_,NAND2,0,0,2,2,1,6,25,0.0,1.33,0.5319999999999823,0.000204
b04_C,_233_,AOI22,0,0,4,1,1,10,25,-0.0001442424242424,2.394,1.0640000000000214,0.000205
b04_C,_234_,OAI22,0,2,4,1,1,10,25,-5.6969696969721983e-05,2.394,1.0640000000000214,0.000205
b04_C,_235_,NOR2,0,2,2,1,2,9,24,-0.0002281818181818,1.33,0.5319999999999823,0.000205
b04_C,_236_,AOI221,0,2,5,1,3,8,23,-4.787878787881894e-05,2.926,1.329999999999984,0.000205
b04_C,_237_,OAI22,0,0,4,1,1,8,23,0.0,2.394,1.0640000000000214,0.000205
b04_C,_238_,NOR2,0,2,2,1,4,7,22,-0.0002848484848485,1.33,0.5319999999999823,0.000205
b04_C,_239_,AOI221,0,2,5,1,5,6,21,3.939393939389469e-05,2.926,1.329999999999984,0.000205
b04_C,_240_,OAI22,0,0,4,1,1,6,21,2.7272727272098507e-06,2.394,1.0640000000000214,0.000205
b04_C,_241_,OAI221,0,2,5,2,6,5,20,-0.0003524242424242,2.926,1.329999999999984,0.000205
b04_C,_242_,AND2,0,2,2,1,7,4,13,8.181818181740574e-06,1.33,0.2659999999999627,0.000205
b04_C,_243_,OAI22,0,2,4,5,8,3,12,0.0005757575757575,2.394,1.0640000000000214,0.000205
b04_C,_244_,MUX2,0,0,3,3,2,10,51,-0.0001518181818182,2.394,0.5319999999999823,0.000205
b04_C,_245_,MUX2,0,0,3,4,1,10,54,-0.0001213636363636,2.394,0.5319999999999823,0.000205
b04_C,_246_,MUX2,0,0,3,4,1,10,54,-5.46969696970101e-05,2.394,0.5319999999999823,0.000205
b04_C,_247_,MUX2,1,5,3,3,2,10,53,-0.0010660606060606,2.394,0.5319999999999823,0.000205
b04_C,_248_,AND3,0,0,3,2,3,9,35,-0.0001253030303031,1.596,0.2660000000000195,0.000205
b04_C,_249_,AOI21,1,5,3,4,3,9,50,0.0012824242424241,1.862,0.7980000000000018,0.000205
b04_C,_250_,OAI21,0,0,3,3,4,8,33,-0.0007919696969697,1.862,0.7980000000000018,0.000205
b04_C,_251_,OR3,0,0,3,3,4,8,33,-0.0003592424242424,1.596,0.2660000000000195,0.000205
b04_C,_252_,AND2,0,0,2,2,5,4,5,0.0,1.33,0.2659999999999627,0.000205
b04_C,_253_,XNOR2,0,0,2,3,2,8,30,0.0,2.66,1.0640000000000214,0.000205
b04_C,_254_,OR2,0,0,2,1,6,3,2,0.0,1.33,0.2659999999999627,0.000205
b04_C,_255_,NAND3,0,0,3,4,5,7,24,0.0,1.862,0.7980000000000018,0.000206
b04_C,_256_,NAND3,0,1,3,1,9,2,1,-0.0001806060606061,1.862,0.7980000000000018,0.000205
b04_C,_257_,INV,0,0,1,1,1,4,17,0.0,0.798,0.2660000000000195,0.000204
b04_C,_258_,NOR4,0,1,4,8,3,3,16,0.0005439393939393,2.394,1.0640000000000214,0.000205
b04_C,_259_,XNOR2,0,32,2,5,1,5,85,0.0075395454545454,2.66,1.0640000000000214,0.000205
b04_C,_260_,BUF,0,32,1,10,2,4,76,0.0081272727272726,1.064,0.2660000000000195,0.000205
b04_C,_261_,NOR3,0,0,3,8,3,3,16,-2.1515151515216768e-05,1.862,0.7980000000000018,0.000205
b04_C,_262_,AOI222,0,0,6,1,4,2,1,-0.0022739393939394,3.724,1.5960000000000036,0.000205
b04_C,_263_,INV,0,0,1,1,6,3,2,0.0,0.798,0.2659999999999627,0.000205
b04_C,_264_,NAND3,0,0,3,1,7,4,13,-0.0001931818181818,1.862,0.797999999999945,0.000205
b04_C,_265_,NAND2,0,0,2,1,7,4,13,-0.0002257575757576,1.33,0.5319999999999823,0.000205
b04_C,_266_,OAI21,0,0,3,6,8,3,12,0.0,1.862,0.797999999999945,0.000205
b04_C,_267_,NAND2,0,0,2,1,9,2,1,0.0,1.33,0.5319999999999823,0.000205
b04_C,_268_,NAND3,0,1,3,0,10,1,0,-9.424242424249664e-05,1.862,0.797999999999945,0.000205
b04_C,_269_,BUF,0,10,1,10,3,3,19,0.0028789393939394,1.064,0.2659999999999627,0.000205
b04_C,_270_,INV,0,1,1,0,4,1,0,-0.0006613636363636,0.798,0.2659999999999627,0.000205
b04_C,_271_,AOI222,0,0,6,1,4,2,1,-0.0041190909090909,3.724,1.5959999999999468,0.000205
b04_C,_272_,NAND3,0,0,3,2,3,9,40,-0.0003312121212121,1.862,0.797999999999945,0.000205
b04_C,_273_,INV,0,0,1,2,3,9,40,0.0,0.798,0.2659999999999627,0.000205
b04_C,_274_,AOI21,0,1,3,1,4,8,27,-0.0006219696969697,1.862,0.797999999999945,0.000205
b04_C,_275_,MUX2,0,0,3,2,2,10,42,-0.0001645454545454,2.394,0.5319999999999254,0.000205
b04_C,_276_,MUX2,0,0,3,2,2,10,42,-0.0001942424242424,2.394,0.5319999999999254,0.000205
b04_C,_277_,AND2,0,0,2,4,3,9,39,1.515151514253077e-07,1.33,0.2660000000000195,0.000205
b04_C,_278_,NOR2,0,0,2,2,3,9,40,0.0,1.33,0.5319999999999254,0.000205
b04_C,_279_,NOR2,0,0,2,1,4,8,27,0.0,1.33,0.5319999999999254,0.000205
b04_C,_280_,XOR2,0,1,2,6,5,7,26,3.287878787877618e-05,2.394,0.797999999999945,0.000206
b04_C,_281_,NAND2,0,0,2,1,9,2,1,-5.2878787878796185e-05,1.33,0.5319999999999254,0.000205
b04_C,_282_,AOI21,0,0,3,2,5,7,17,0.0,1.862,0.797999999999945,0.000205
b04_C,_283_,XNOR2,0,0,2,1,6,2,1,-6.606060606062503e-05,2.66,1.0639999999999077,0.000207
b04_C,_284_,INV,0,1,1,3,9,2,3,-0.0001433333333333,0.798,0.2659999999999627,0.000204
b04_C,_285_,OAI211,0,1,4,0,10,1,0,-4.257575757576904e-05,2.394,1.0639999999999077,0.000206
b04_C,_286_,AOI222,0,0,6,1,4,2,1,-0.0022878787878788,3.724,1.5959999999999468,0.000205
b04_C,_287_,AND2,0,0,2,2,6,6,14,-2.181818181823392e-05,1.33,0.2660000000000195,0.000205
b04_C,_288_,NOR2,0,0,2,1,6,3,2,-5.196969696974474e-05,1.33,0.5319999999999823,0.000205
b04_C,_289_,AOI211,1,4,4,3,4,8,32,-0.0003789393939394,2.394,1.0639999999999643,0.000205
b04_C,_290_,MUX2,0,0,3,3,2,9,34,-0.0001518181818182,2.394,0.5319999999999823,0.000205
b04_C,_291_,MUX2,0,0,3,2,2,9,34,-0.0001518181818182,2.394,0.5319999999999823,0.000205
b04_C,_292_,XOR2,0,0,2,2,3,8,24,0.0,2.394,0.797999999999945,0.000205
b04_C,_293_,OR3,0,0,3,2,5,7,22,-8.909090909098305e-05,1.596,0.2660000000000195,0.000205
b04_C,_294_,OAI21,0,0,3,2,5,7,22,-0.0001619696969697,1.862,0.797999999999945,0.000205
b04_C,_295_,AND2,0,0,2,4,6,6,19,0.0,1.33,0.2660000000000195,0.000205
b04_C,_296_,NOR3,0,0,3,1,7,2,1,0.0,1.862,0.797999999999945,0.000206
b04_C,_297_,AOI211,0,1,4,2,6,6,14,0.0002221212121211,2.394,1.0639999999999643,0.000206
b04_C,_298_,AOI21,0,1,3,3,7,5,12,-0.0001357575757576,1.862,0.797999999999945,0.000206
b04_C,_299_,AOI22,0,1,4,1,9,2,1,-0.0003066666666666,2.394,1.0639999999999643,0.000206
b04_C,_300_,OAI21,0,1,3,0,10,1,0,-0.0001337878787879,1.862,0.797999999999945,0.000206
b04_C,_301_,AOI222,0,0,6,1,4,2,1,-0.0022645454545454,3.724,1.5959999999999468,0.000205
b04_C,_302_,AND2,0,0,2,1,2,8,24,-0.0001578787878788,1.33,0.2660000000000195,0.000205
b04_C,_303_,INV,0,0,1,5,1,10,55,1.0909090909061447e-05,0.798,0.2659999999999627,0.000204
b04_C,_304_,NOR2,0,0,2,1,3,8,24,-0.0004789393939393,1.33,0.5319999999999254,0.000205
b04_C,_305_,AND2,0,0,2,1,3,8,24,0.0,1.33,0.2660000000000195,0.000205
b04_C,_307_,MUX2,0,0,3,3,2,8,26,-0.0001518181818182,2.394,0.5319999999999254,0.000205
b04_C,_308_,MUX2,0,0,3,3,2,8,26,-0.0001518181818182,2.394,0.5319999999999254,0.000205
b04_C,_309_,XOR2,0,0,2,1,3,7,17,0.0,2.394,0.797999999999945,0.000206
b04_C,_310_,XNOR2,1,4,2,3,6,6,16,-0.0002642424242424,2.66,1.0639999999999077,0.000207
b04_C,_311_,XNOR2,0,1,2,2,7,5,10,-0.0007033333333333,2.66,1.0639999999999077,0.000207
b04_C,_312_,AND2,0,0,2,1,8,2,1,-6.545454545459073e-05,1.33,0.2660000000000195,0.000207
b04_C,_313_,OR2,0,1,2,3,8,4,8,6.590909090903319e-05,1.33,0.2660000000000195,0.000205
b04_C,_314_,AOI22,0,1,4,1,9,2,1,-0.0006918181818182,2.394,1.0639999999999077,0.000206
b04_C,_315_,OAI21,0,1,3,0,10,1,0,-0.0001330303030303,1.862,0.797999999999945,0.000206
b04_C,_316_,NAND2,0,0,2,1,4,2,1,-0.000275,1.33,0.5319999999999254,0.000204
b04_C,_317_,NAND2,0,0,2,1,3,7,16,0.0,1.33,0.5319999999999254,0.000205
b04_C,_318_,NOR2,0,0,2,1,3,7,16,0.0,1.33,0.5319999999999254,0.000205
b04_C,_319_,OAI21,0,0,3,2,6,6,15,-0.0009507575757576,1.862,0.797999999999945,0.000205
b04_C,_320_,MUX2,0,0,3,3,3,7,18,-1.787878787884445e-05,2.394,0.5319999999999254,0.000205
b04_C,_321_,MUX2,0,0,3,3,3,7,18,-1.787878787884445e-05,2.394,0.5319999999999254,0.000205
b04_C,_322_,XNOR2,0,0,2,1,4,6,12,1.515151514253077e-07,2.66,1.0639999999999077,0.000205
b04_C,_323_,XNOR2,0,0,2,4,7,5,11,1.363636363638232e-05,2.66,1.0639999999999077,0.000207
b04_C,_324_,AOI222,0,0,6,1,9,2,1,-0.0038278787878787,3.724,1.5959999999999468,0.000206
b04_C,_325_,OR4,1,3,4,3,7,5,10,0.0005469696969696,1.862,0.2660000000000195,0.000205
b04_C,_326_,XOR2,1,3,2,2,8,4,6,-0.0001845454545454,2.394,0.797999999999945,0.000207
b04_C,_327_,XNOR2,0,1,2,1,9,2,1,-0.0002381818181818,2.66,1.0639999999999643,0.000208
b04_C,_328_,OAI211,0,1,4,0,10,1,0,-9.727272727272362e-05,2.394,1.0639999999999643,0.000206
b04_C,_329_,NAND2,0,0,2,1,4,2,1,-1.030303030308266e-05,1.33,0.5319999999999823,0.000204
b04_C,_330_,AND2,0,0,2,1,4,6,8,0.0,1.33,0.2660000000000195,0.000205
b04_C,_331_,OR2,0,0,2,1,4,6,8,0.0,1.33,0.2660000000000195,0.000205
b04_C,_332_,AOI21,0,0,3,1,7,5,7,-1.5151515159184117e-07,1.862,0.797999999999945,0.000205
b04_C,_333_,XOR2,0,0,2,1,1,6,8,0.0,2.394,0.797999999999945,0.000205
b04_C,_334_,INV,0,0,1,1,1,7,9,0.0,0.798,0.2660000000000195,0.000204
b04_C,_335_,INV,0,0,1,5,1,7,35,0.0,0.798,0.2660000000000195,0.000204
b04_C,_336_,AOI21,0,0,3,1,3,6,8,-3.454545454550928e-05,1.862,0.797999999999945,0.000205
b04_C,_337_,AOI22,0,0,4,1,4,5,7,-3.151515151522677e-05,2.394,1.0639999999999643,0.000205
b04_C,_338_,XOR2,0,0,2,3,8,4,6,0.0,2.394,0.797999999999945,0.000206
b04_C,_339_,AOI222,0,0,6,1,9,2,1,-0.0040290909090909,3.724,1.5959999999999468,0.000206
b04_C,_340_,OR2,1,2,2,2,9,3,3,0.0001318181818181,1.33,0.2660000000000195,0.000205
b04_C,_341_,NOR2,0,0,2,1,8,4,3,-0.0002148484848485,1.33,0.5319999999999823,0.000205
b04_C,_342_,XNOR2,0,0,2,1,9,3,2,7.575757575706277e-06,2.66,1.0639999999999643,0.000207
b04_C,_343_,XNOR2,1,1,2,1,10,2,1,-7.863636363641957e-05,2.66,1.0639999999999643,0.000207
b04_C,_344_,OAI211,1,1,4,0,11,1,0,-9.363636363640682e-05,2.394,1.0639999999999643,0.000206
b04_C,_345_,AOI222,0,0,6,1,4,2,1,-0.0048712121212121,3.724,1.5959999999999468,0.000205
b04_C,_346_,OAI211,0,0,4,1,9,2,1,-0.0005643939393939,2.394,1.0639999999999643,0.000206
b04_C,_347_,OAI21,0,1,3,0,10,1,0,-8.287878787882619e-05,1.862,0.797999999999945,0.000205
