DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
c5315,_0733_,NAND2,0,0,2,4,3,11,63,0.0,1.33,0.5320000000000391,0.000673
c5315,_0734_,AOI21,0,0,3,1,5,10,17,0.0,1.862,0.7980000000000018,0.000674
c5315,_0735_,XNOR2,0,0,2,1,7,9,16,0.0,2.66,1.0639999999999645,0.000677
c5315,_0736_,NAND2,0,0,2,4,4,12,60,0.0,1.33,0.5320000000000391,0.000674
c5315,_0737_,OAI21,0,0,3,1,5,10,17,0.0,1.862,0.7980000000000018,0.000674
c5315,_0738_,NOR2,0,0,2,1,3,13,37,0.0,1.33,0.5320000000000391,0.000673
c5315,_0739_,INV,0,0,1,2,4,12,36,0.0,0.798,0.2659999999999627,0.000673
c5315,_0740_,MUX2,0,0,3,1,5,11,18,0.0,2.394,0.5320000000000391,0.000674
c5315,_0741_,XOR2,0,0,2,1,6,10,17,0.0,2.394,0.7980000000000018,0.000676
c5315,_0742_,XNOR2,0,0,2,1,7,9,16,0.0,2.66,1.0639999999999645,0.000677
c5315,_0743_,MUX2,0,0,3,3,2,13,119,-0.00047527472527469916,2.394,0.5320000000000391,0.000674
c5315,_0744_,OR2,0,0,2,3,3,12,111,2.6373626374476267e-06,1.33,0.2660000000000764,0.000673
c5315,_0745_,MUX2,0,0,3,4,2,13,148,-0.00047527472527469916,2.394,0.5320000000000391,0.000674
c5315,_0746_,OR2,0,0,2,1,3,12,117,0.0,1.33,0.2660000000000764,0.000673
c5315,_0747_,INV,0,0,1,2,1,13,157,0.0,0.798,0.2659999999999627,0.000673
c5315,_0748_,NOR2,0,0,2,1,2,13,137,-0.0012063736263736025,1.33,0.5320000000000391,0.000673
c5315,_0749_,INV,0,0,1,1,2,14,138,-0.0010819780219780695,0.798,0.2659999999999627,0.000673
c5315,_0750_,NOR2,0,0,2,1,3,13,137,0.0,1.33,0.5320000000000391,0.000673
c5315,_0751_,MUX2,0,22,3,4,2,14,173,-0.0018962637362637258,2.394,0.5320000000000391,0.000674
c5315,_0752_,NOR2,0,5,2,2,3,13,140,-0.0007990109890109731,1.33,0.5320000000000391,0.000673
c5315,_0753_,MUX2,0,0,3,6,1,14,192,-0.00016538461538456728,2.394,0.5320000000000391,0.000674
c5315,_0754_,NOR2,0,0,2,5,2,13,159,-7.692307692486189e-07,1.33,0.5320000000000391,0.000673
c5315,_0755_,MUX2,0,7,3,6,1,14,207,-0.0002814285714285436,2.394,0.5320000000000391,0.000674
c5315,_0756_,AOI22,0,0,4,3,2,13,141,-0.0002806593406593505,2.394,1.0639999999999645,0.000674
c5315,_0758_,AND2,0,0,2,1,3,12,117,0.0,1.33,0.2660000000000764,0.000673
c5315,_0759_,OAI21,0,5,3,6,5,11,116,0.00023626373626367547,1.862,0.7980000000000018,0.000674
c5315,_0760_,NAND2,0,0,2,2,3,12,112,0.0,1.33,0.5320000000000391,0.000673
c5315,_0761_,NAND2,0,2,2,2,6,10,87,-0.00018505494505494102,1.33,0.5320000000000391,0.000674
c5315,_0762_,INV,0,0,1,2,1,13,137,0.0,0.798,0.2659999999999627,0.000673
c5315,_0763_,XNOR2,0,0,2,3,3,12,129,0.00017329670329674363,2.66,1.0639999999999645,0.000674
c5315,_0764_,XNOR2,0,1,2,3,2,13,145,-0.0001734065934065887,2.66,1.0639999999999645,0.000674
c5315,_0765_,XNOR2,0,0,2,3,2,13,148,7.6923076930413e-07,2.66,1.0639999999999645,0.000674
c5315,_0766_,XNOR2,0,17,2,3,3,13,148,0.0005348351648351568,2.66,1.0639999999999645,0.000674
c5315,_0767_,NOR3,0,17,3,3,4,12,130,0.001790219780219926,1.862,0.7980000000000018,0.000674
c5315,_0768_,NAND2,0,12,2,5,5,11,111,-0.0015935164835164661,1.33,0.5320000000000391,0.000674
c5315,_0769_,NAND2,0,0,2,4,4,11,107,-4.175824175833842e-06,1.33,0.5320000000000391,0.000674
c5315,_0770_,NOR2,0,0,2,1,6,10,17,-0.0005686813186813189,1.33,0.5320000000000391,0.000674
c5315,_0771_,AOI22,0,0,4,1,7,9,16,-0.0001342857142856979,2.394,1.0639999999999645,0.000674
c5315,_0772_,MUX2,0,0,3,1,8,8,15,0.0,2.394,0.5320000000000391,0.000677
c5315,_0773_,XNOR2,0,0,2,1,4,8,15,-0.0016731868131867889,2.66,1.0639999999999645,0.000675
c5315,_0774_,XNOR2,0,0,2,2,9,7,14,0.0,2.66,1.0639999999999645,0.000679
c5315,_0775_,AND2,0,4,2,2,2,11,55,9.483516483521637e-05,1.33,0.2660000000000764,0.000673
c5315,_0776_,NOR2,0,2,2,2,2,13,61,-0.00013560439560433846,1.33,0.5320000000000391,0.000673
c5315,_0777_,NOR2,0,6,2,3,3,10,54,1.582417582418616e-05,1.33,0.5320000000000391,0.000674
c5315,_0778_,NAND2,0,0,2,2,2,12,24,-0.00030010989010986755,1.33,0.5320000000000391,0.000673
c5315,_0779_,OR3,0,0,3,2,4,12,24,-7.692307692303002e-05,1.596,0.2659999999999627,0.000674
c5315,_0780_,NAND2,0,0,2,1,3,13,25,-0.0009849450549450633,1.33,0.5320000000000391,0.000673
c5315,_0781_,OAI21,0,0,3,2,4,12,24,0.0,1.862,0.7980000000000018,0.000674
c5315,_0782_,AOI21,0,0,3,2,5,11,22,0.0,1.862,0.7980000000000018,0.000674
c5315,_0783_,AND3,0,0,3,2,5,11,22,0.0,1.596,0.2659999999999627,0.000674
c5315,_0784_,OAI21,0,0,3,2,6,10,20,-0.0003315384615384387,1.862,0.7980000000000018,0.000674
c5315,_0785_,OR3,0,3,3,2,6,10,20,0.0001608791208791427,1.596,0.2659999999999627,0.000674
c5315,_0786_,AOI21,0,0,3,2,7,9,18,-0.0007880219780220243,1.862,0.7980000000000018,0.000674
c5315,_0787_,AND3,0,3,3,1,7,9,17,-0.00028384615384613454,1.596,0.2659999999999627,0.000674
c5315,_0788_,OR3,0,3,3,2,8,8,16,0.00023175824175825088,1.596,0.2659999999999627,0.000674
c5315,_0789_,AND2,0,0,2,1,2,13,23,-4.3956043954684887e-07,1.33,0.2660000000000764,0.000673
c5315,_0790_,MUX2,0,0,3,2,3,12,22,-9.747252747255297e-05,2.394,0.5320000000000391,0.000674
c5315,_0791_,NAND2,0,0,2,2,5,11,20,-0.0009125274725274579,1.33,0.5320000000000391,0.000674
c5315,_0792_,OR3,0,0,3,2,5,11,20,-0.0016713186813187009,1.596,0.2659999999999627,0.000674
c5315,_0793_,AOI22,0,0,4,1,6,10,18,-0.000950769230769255,2.394,1.0639999999999645,0.000675
c5315,_0794_,AND4,0,0,4,1,6,10,18,-0.00045714285714287817,1.862,0.2659999999999627,0.000674
c5315,_0795_,NOR3,0,0,3,1,7,9,17,-0.00010395604395607716,1.862,0.7980000000000018,0.000675
c5315,_0796_,OAI21,0,0,3,2,8,8,16,0.0,1.862,0.7980000000000018,0.000674
c5315,_0797_,XNOR2,0,0,2,2,5,8,16,-4.285714285678921e-06,2.66,1.0639999999999645,0.000675
c5315,_0798_,AND3,0,3,3,2,9,7,14,6.098901098899878e-05,1.596,0.2659999999999627,0.000675
c5315,_0799_,AOI21,0,0,3,2,9,7,14,-0.00017505494505493102,1.862,0.7980000000000018,0.000675
c5315,_0800_,OAI21,0,0,3,1,10,6,12,-9.406593406585673e-05,1.862,0.7980000000000018,0.000677
c5315,_0801_,OR3,0,3,3,1,10,6,12,0.0002043956043956685,1.596,0.2659999999999627,0.000677
c5315,_0802_,NAND3,0,3,3,1,11,5,11,-0.00017560439560437846,1.862,0.7980000000000018,0.000677
c5315,_0803_,BUF,0,0,1,10,1,12,88,0.0,1.064,0.2659999999999627,0.000673
c5315,_0804_,BUF,0,0,1,10,1,12,87,0.0,1.064,0.2659999999999627,0.000673
c5315,_0805_,MUX2,0,0,3,1,2,10,16,0.0,2.394,0.5320000000000391,0.000674
c5315,_0806_,NOR2,0,0,2,1,3,9,15,0.0,1.33,0.5320000000000391,0.000673
c5315,_0807_,BUF,0,0,1,10,1,12,91,0.0,1.064,0.2659999999999627,0.000673
c5315,_0808_,BUF,0,0,1,10,1,12,93,0.0,1.064,0.2659999999999627,0.000673
c5315,_0809_,MUX2,0,0,3,1,2,9,15,0.0,2.394,0.5320000000000391,0.000674
c5315,_0810_,AOI21,0,0,3,1,4,8,14,0.0,1.862,0.7980000000000018,0.000674
c5315,_0811_,MUX2,0,0,3,1,2,11,17,0.0,2.394,0.5320000000000391,0.000674
c5315,_0812_,NAND2,0,0,2,1,3,10,16,0.0,1.33,0.5320000000000391,0.000673
c5315,_0813_,MUX2,0,0,3,1,2,10,16,0.0,2.394,0.5320000000000391,0.000674
c5315,_0814_,OAI21,0,0,3,1,4,9,15,0.0,1.862,0.7980000000000018,0.000674
c5315,_0815_,MUX2,0,0,3,1,2,11,17,0.0,2.394,0.5320000000000391,0.000674
c5315,_0816_,NOR2,0,0,2,1,3,10,16,0.0,1.33,0.5320000000000391,0.000673
c5315,_0817_,MUX2,0,0,3,1,2,10,16,0.0,2.394,0.5320000000000391,0.000674
c5315,_0818_,AOI21,0,0,3,1,4,9,15,0.0,1.862,0.7980000000000018,0.000674
c5315,_0819_,XNOR2,0,0,2,1,5,8,14,0.0,2.66,1.0639999999999645,0.000675
c5315,_0820_,XNOR2,0,0,2,2,6,7,13,0.0,2.66,1.0639999999999645,0.000675
c5315,_0821_,MUX2,0,0,3,1,1,12,18,0.0,2.394,0.5320000000000391,0.000674
c5315,_0822_,NOR2,0,0,2,1,2,11,17,0.0,1.33,0.5320000000000391,0.000673
c5315,_0823_,MUX2,0,0,3,1,1,11,17,0.0,2.394,0.5320000000000391,0.000674
c5315,_0824_,AOI21,0,0,3,1,3,10,16,0.0,1.862,0.7980000000000018,0.000674
c5315,_0825_,MUX2,0,0,3,1,1,12,36,0.0,2.394,0.5320000000000391,0.000674
c5315,_0826_,NAND2,0,0,2,1,2,11,35,0.0,1.33,0.5320000000000391,0.000673
c5315,_0827_,MUX2,0,0,3,1,1,11,35,-6.901098901102021e-05,2.394,0.5320000000000391,0.000674
c5315,_0828_,OAI21,0,0,3,3,3,10,34,6.483516483524188e-06,1.862,0.7980000000000018,0.000674
c5315,_0829_,XNOR2,0,0,2,1,4,9,15,-8.879120879112801e-05,2.66,1.0639999999999645,0.000675
c5315,_0830_,MUX2,0,0,3,1,1,12,18,0.0,2.394,0.5320000000000391,0.000674
c5315,_0831_,NAND2,0,0,2,1,2,11,17,0.0,1.33,0.5320000000000391,0.000673
c5315,_0832_,MUX2,0,0,3,1,1,11,17,0.0,2.394,0.5320000000000391,0.000674
c5315,_0833_,OAI21,0,0,3,1,3,10,16,0.0,1.862,0.7980000000000018,0.000674
c5315,_0834_,MUX2,0,0,3,1,1,12,18,0.0,2.394,0.5320000000000391,0.000674
c5315,_0835_,NOR2,0,0,2,1,2,11,17,0.0,1.33,0.5320000000000391,0.000673
c5315,_0836_,MUX2,0,0,3,1,1,11,17,0.0,2.394,0.5320000000000391,0.000674
c5315,_0837_,AOI21,0,0,3,1,3,10,16,0.0,1.862,0.7980000000000018,0.000674
c5315,_0838_,XNOR2,0,0,2,1,4,9,15,0.0,2.66,1.0639999999999645,0.000675
c5315,_0839_,XNOR2,0,0,2,1,5,8,14,0.0,2.66,1.0639999999999645,0.000676
c5315,_0840_,MUX2,0,0,3,1,2,11,17,0.0,2.394,0.5320000000000391,0.000674
c5315,_0841_,NAND2,0,0,2,1,3,10,16,0.0,1.33,0.5320000000000391,0.000673
c5315,_0842_,MUX2,0,0,3,1,2,10,16,0.0,2.394,0.5320000000000391,0.000674
c5315,_0843_,OAI21,0,0,3,1,4,9,15,0.0,1.862,0.7980000000000018,0.000674
c5315,_0844_,MUX2,0,0,3,1,2,11,17,-3.560439560434947e-05,2.394,0.5320000000000391,0.000674
c5315,_0845_,NOR2,0,0,2,1,3,10,16,0.0,1.33,0.5320000000000391,0.000673
c5315,_0846_,MUX2,0,0,3,1,2,10,16,-3.560439560434947e-05,2.394,0.5320000000000391,0.000674
c5315,_0847_,AOI21,0,0,3,1,4,9,15,0.0,1.862,0.7980000000000018,0.000674
c5315,_0848_,XNOR2,0,0,2,1,5,8,14,0.0,2.66,1.0639999999999645,0.000675
c5315,_0849_,XNOR2,0,0,2,2,6,7,13,0.0,2.66,1.0639999999999645,0.000677
c5315,_0850_,AOI21,0,0,3,1,7,6,12,-8.791208791159022e-06,1.862,0.7980000000000018,0.000676
c5315,_0851_,OAI21,0,0,3,1,8,5,11,0.0,1.862,0.7980000000000018,0.000676
c5315,_0852_,AOI21,0,3,3,2,12,4,10,-6.692307692307553e-05,1.862,0.7980000000000018,0.000676
c5315,_0853_,AOI21,0,2,3,4,13,3,8,0.0002016483516484313,1.862,0.7980000000000018,0.000675
c5315,_0854_,AND2,0,1,2,1,14,2,1,-5.230769230768484e-05,1.33,0.2660000000000764,0.000674
c5315,_0855_,INV,0,0,1,7,1,5,26,0.0,0.798,0.2659999999999627,0.000673
c5315,_0856_,INV,0,0,1,10,1,9,192,2.670329670334537e-05,0.798,0.2659999999999627,0.000673
c5315,_0857_,NOR2,0,0,2,1,2,5,11,-7.362637362617885e-06,1.33,0.5320000000000391,0.000673
c5315,_0858_,INV,0,0,1,1,2,11,39,0.0,0.798,0.2659999999999627,0.000673
c5315,_0859_,NAND2,0,0,2,1,3,10,38,0.0,1.33,0.5320000000000391,0.000673
c5315,_0860_,OAI21,0,0,3,3,4,9,37,0.0,1.862,0.7980000000000018,0.000674
c5315,_0861_,MUX2,0,0,3,4,2,9,33,0.0,2.394,0.5320000000000391,0.000674
c5315,_0862_,XNOR2,0,0,2,1,5,8,17,0.0,2.66,1.0639999999999645,0.000674
c5315,_0863_,MUX2,0,0,3,1,1,11,37,0.0,2.394,0.5320000000000391,0.000674
c5315,_0864_,NAND2,0,0,2,1,2,10,36,0.0,1.33,0.5320000000000391,0.000673
c5315,_0865_,MUX2,0,0,3,1,2,10,36,0.0,2.394,0.5320000000000391,0.000674
c5315,_0866_,OAI21,0,0,3,2,3,9,35,0.0,1.862,0.7980000000000018,0.000674
c5315,_0867_,MUX2,0,0,3,1,1,11,38,0.0,2.394,0.5320000000000391,0.000674
c5315,_0868_,NOR2,0,0,2,1,2,10,37,0.0,1.33,0.5320000000000391,0.000673
c5315,_0869_,MUX2,0,0,3,1,2,10,37,0.0,2.394,0.5320000000000391,0.000674
c5315,_0870_,AOI21,0,0,3,3,3,9,36,0.0,1.862,0.7980000000000018,0.000674
c5315,_0871_,XNOR2,0,0,2,1,4,8,17,0.0,2.66,1.0639999999999645,0.000675
c5315,_0872_,XNOR2,0,0,2,2,6,7,16,0.0,2.66,1.0639999999999645,0.000676
c5315,_0873_,MUX2,0,0,3,3,1,10,38,-6.703296703214345e-06,2.394,0.5320000000000391,0.000674
c5315,_0874_,NAND2,0,0,2,1,2,11,20,0.0,1.33,0.5320000000000391,0.000673
c5315,_0875_,OAI21,0,0,3,1,3,10,19,0.0,1.862,0.7980000000000018,0.000674
c5315,_0876_,XNOR2,0,0,2,1,4,9,18,0.0,2.66,1.0639999999999645,0.000674
c5315,_0877_,MUX2,0,0,3,1,2,11,20,0.0,2.394,0.5320000000000391,0.000674
c5315,_0878_,NOR2,0,0,2,1,3,10,19,0.0,1.33,0.5320000000000391,0.000673
c5315,_0879_,MUX2,0,0,3,1,2,10,19,0.0,2.394,0.5320000000000391,0.000674
c5315,_0880_,AOI21,0,0,3,1,4,9,18,0.0,1.862,0.7980000000000018,0.000674
c5315,_0881_,XNOR2,0,0,2,1,5,8,17,0.0,2.66,1.0639999999999645,0.000675
c5315,_0882_,MUX2,0,0,3,1,2,11,20,0.0,2.394,0.5320000000000391,0.000674
c5315,_0883_,NAND2,0,0,2,1,3,10,19,0.0,1.33,0.5320000000000391,0.000673
c5315,_0884_,MUX2,0,0,3,1,2,10,19,0.0,2.394,0.5320000000000391,0.000674
c5315,_0885_,OAI21,0,0,3,1,4,9,18,0.0,1.862,0.7980000000000018,0.000674
c5315,_0886_,MUX2,0,0,3,1,2,11,20,0.0,2.394,0.5320000000000391,0.000674
c5315,_0887_,NOR2,0,0,2,1,3,10,19,0.0,1.33,0.5320000000000391,0.000673
c5315,_0888_,MUX2,0,0,3,1,2,10,19,0.0,2.394,0.5320000000000391,0.000674
c5315,_0889_,AOI21,0,0,3,1,4,9,18,0.0,1.862,0.7980000000000018,0.000674
c5315,_0890_,XNOR2,0,0,2,1,5,8,17,0.0,2.66,1.0639999999999645,0.000675
c5315,_0891_,XNOR2,0,0,2,2,6,7,16,0.0,2.66,1.0639999999999645,0.000676
c5315,_0892_,OR2,0,0,2,1,7,6,14,0.0,1.33,0.2660000000000764,0.000675
c5315,_0893_,BUF,0,0,1,10,2,8,125,3.2857142857112276e-05,1.064,0.2659999999999627,0.000673
c5315,_0894_,AOI21,0,0,3,1,7,6,14,-8.241758241711583e-06,1.862,0.7980000000000018,0.000675
c5315,_0895_,AOI21,0,0,3,2,8,5,13,-4.3956043956017155e-05,1.862,0.7980000000000018,0.000675
c5315,_0896_,BUF,1,45,1,10,1,15,291,0.011079010989010984,1.064,0.2659999999999627,0.000673
c5315,_0897_,MUX2,0,0,3,4,2,14,138,-0.0008858241758241681,2.394,0.5320000000000391,0.000674
c5315,_0898_,NAND2,0,0,2,2,3,11,102,-1.0989010990059e-07,1.33,0.5320000000000391,0.000673
c5315,_0899_,MUX2,0,13,3,9,2,14,229,-0.0013515384615384596,2.394,0.5320000000000391,0.000674
c5315,_0900_,MUX2,1,29,3,6,2,14,198,-0.002667252747252713,2.394,0.5320000000000391,0.000674
c5315,_0901_,XNOR2,0,3,2,3,3,13,142,-0.0011881318681318809,2.66,1.0639999999999645,0.000674
c5315,_0902_,MUX2,0,0,3,7,1,14,221,-0.000318791208791136,2.394,0.5320000000000391,0.000674
c5315,_0903_,XNOR2,0,0,2,4,2,13,202,0.00012692307692308002,2.66,1.0639999999999645,0.000674
c5315,_0904_,NOR3,0,2,3,2,4,12,107,-0.0005008791208791497,1.862,0.7980000000000018,0.000674
c5315,_0905_,INV,0,0,1,3,2,14,168,-0.0019568131868132332,0.798,0.2659999999999627,0.000673
c5315,_0906_,NOR3,0,0,3,2,3,13,148,-9.120879120805281e-06,1.862,0.7980000000000018,0.000673
c5315,_0907_,INV,0,0,1,1,1,14,161,0.0,0.798,0.2659999999999627,0.000673
c5315,_0908_,INV,0,1,1,1,1,1,161,2.615384615389793e-05,0.798,0.2659999999999627,0.000673
c5315,_0909_,AOI21,0,0,3,4,2,13,160,-0.0019171428571428395,1.862,0.7980000000000018,0.000674
c5315,_0910_,XNOR2,0,0,2,4,3,13,123,5.494505494474389e-07,2.66,1.0639999999999645,0.000674
c5315,_0911_,NOR3,0,0,3,1,4,12,24,-3.846153846132072e-06,1.862,0.7980000000000018,0.000674
c5315,_0912_,NAND2,0,2,2,3,5,11,23,-0.00011846153846151175,1.33,0.5320000000000391,0.000674
c5315,_0913_,NOR2,0,0,2,2,3,11,102,-1.0989010990059e-07,1.33,0.5320000000000391,0.000673
c5315,_0914_,INV,0,0,1,3,3,13,118,-0.00039483516483518333,0.798,0.2659999999999627,0.000673
c5315,_0915_,NOR3,0,1,3,2,4,12,115,-0.0001379120879120288,1.862,0.7980000000000018,0.000674
c5315,_0916_,AOI22,0,0,4,3,3,13,157,-0.0010305494505494783,2.394,1.0639999999999645,0.000674
c5315,_0917_,NOR2,1,26,2,4,3,13,158,-0.0005743956043957055,1.33,0.5320000000000391,0.000673
c5315,_0918_,NOR2,1,26,2,2,4,12,115,-0.0016190109890109605,1.33,0.5320000000000391,0.000674
c5315,_0920_,OAI211,0,0,4,2,6,10,20,-0.004671538461538394,2.394,1.0639999999999645,0.000674
c5315,_0921_,MUX2,0,2,3,4,2,14,107,-0.0012323076923076437,2.394,0.5320000000000391,0.000674
c5315,_0922_,XNOR2,0,2,2,7,3,13,96,0.00020824175824180058,2.66,1.0639999999999645,0.000674
c5315,_0923_,MUX2,0,1,3,8,2,14,80,-0.0008315384615384946,2.394,0.5320000000000391,0.000674
c5315,_0924_,INV,0,0,1,2,3,13,43,-4.8351648351596666e-05,0.798,0.2659999999999627,0.000673
c5315,_0925_,MUX2,0,0,3,5,2,14,125,-0.0011124175824175908,2.394,0.5320000000000391,0.000674
c5315,_0926_,AOI22,0,0,4,4,3,13,73,-0.00011945054945050604,2.394,1.0639999999999645,0.000674
c5315,_0927_,NOR2,0,0,2,4,3,13,74,-8.549450549444337e-05,1.33,0.5320000000000391,0.000673
c5315,_0928_,XNOR2,0,0,2,6,3,13,94,1.9450549450572563e-05,2.66,1.0639999999999645,0.000674
c5315,_0929_,OAI221,0,2,5,1,4,12,23,-0.00020461538461535866,2.926,1.330000000000041,0.000675
c5315,_0930_,XOR2,0,2,2,2,5,11,22,-0.0009571428571428231,2.394,0.7980000000000018,0.000675
c5315,_0931_,MUX2,0,0,3,6,2,13,59,-0.0008901098901099025,2.394,0.5320000000000391,0.000674
c5315,_0932_,XOR2,0,1,2,4,3,12,32,0.0001671428571429212,2.394,0.7980000000000018,0.000674
c5315,_0933_,NAND2,0,0,2,3,3,13,50,-6.901098901102021e-05,1.33,0.5320000000000391,0.000673
c5315,_0934_,OR2,0,0,2,2,4,12,24,0.0,1.33,0.2660000000000764,0.000674
c5315,_0935_,OAI21,0,0,3,2,4,12,24,-0.00044087912087914516,1.862,0.7980000000000018,0.000674
c5315,_0936_,AND3,0,0,3,2,5,11,22,-4.648351648350868e-05,1.596,0.2659999999999627,0.000674
c5315,_0937_,AOI21,0,0,3,2,5,11,22,-9.758241758239805e-05,1.862,0.7980000000000018,0.000674
c5315,_0938_,OAI21,0,0,3,2,6,10,20,-7.252747252750602e-05,1.862,0.7980000000000018,0.000675
c5315,_0939_,OR3,0,2,3,2,6,10,20,5.593406593401573e-05,1.596,0.2659999999999627,0.000675
c5315,_0940_,AND3,0,0,3,1,7,9,18,-5.230769230774035e-05,1.596,0.2659999999999627,0.000675
c5315,_0941_,AOI21,0,0,3,1,4,12,22,-4.615384615380691e-05,1.862,0.7980000000000018,0.000674
c5315,_0942_,AOI21,0,0,3,1,5,11,21,-5.62637362637175e-05,1.862,0.7980000000000018,0.000674
c5315,_0943_,XNOR2,0,0,2,1,4,12,22,-0.0005121978021978002,2.66,1.0639999999999645,0.000675
c5315,_0944_,XNOR2,0,0,2,1,5,11,21,-0.00014648351648349767,2.66,1.0639999999999645,0.000676
c5315,_0945_,XNOR2,0,0,2,2,6,10,20,0.0,2.66,1.0639999999999645,0.000677
c5315,_0946_,OAI21,0,0,3,1,7,9,18,0.0,1.862,0.7980000000000018,0.000675
c5315,_0947_,INV,0,0,1,4,1,10,26,0.0,0.798,0.2659999999999627,0.000673
c5315,_0948_,OAI21,1,26,3,4,6,10,98,-0.0007968131868131834,1.862,0.7980000000000018,0.000674
c5315,_0949_,OAI21,0,0,3,1,7,9,18,-0.0017186813186813032,1.862,0.7980000000000018,0.000675
c5315,_0950_,AND3,0,2,3,1,7,9,18,-0.0009696703296703246,1.596,0.2659999999999627,0.000675
c5315,_0951_,OAI22,0,2,4,1,8,8,17,5.593406593401573e-05,2.394,1.0639999999999645,0.000676
c5315,_0952_,XOR2,0,0,2,3,3,13,50,-0.001410109890109923,2.394,0.7980000000000018,0.000674
c5315,_0953_,XOR2,0,0,2,3,2,13,31,-2.1978021974566886e-07,2.394,0.7980000000000018,0.000674
c5315,_0954_,XNOR2,0,0,2,1,4,8,17,-1.3846153846086562e-05,2.66,1.0639999999999645,0.000675
c5315,_0955_,XNOR2,0,2,2,2,9,7,16,-0.00012483516483519086,2.66,1.0639999999999645,0.000678
c5315,_0956_,NOR2,0,0,2,4,4,12,138,1.428571428652159e-06,1.33,0.5320000000000391,0.000674
c5315,_0957_,XOR2,0,0,2,2,5,8,18,-1.4505494505490102e-05,2.394,0.7980000000000018,0.000675
c5315,_0958_,AND2,0,0,2,2,2,13,48,0.0,1.33,0.2660000000000764,0.000673
c5315,_0959_,NOR2,0,0,2,4,2,13,33,-1.0989010984507885e-07,1.33,0.5320000000000391,0.000673
c5315,_0960_,MUX2,0,0,3,1,3,12,25,-0.00020648351648344665,2.394,0.5320000000000391,0.000674
c5315,_0961_,NOR3,0,0,3,2,5,11,24,-0.0015537362637362828,1.862,0.7980000000000018,0.000674
