DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
c432,_114_,INV,0,0,1,1,1,11,47,0.0,0.798,0.26599999999999113,5.85e-05
c432,_115_,AOI21,0,0,3,2,4,10,46,-0.016157142857143092,1.862,0.7979999999999734,5.9e-05
c432,_117_,INV,0,0,1,1,1,11,47,0.0,0.798,0.26599999999999113,5.85e-05
c432,_118_,AOI21,0,0,3,2,4,10,46,-0.016157142857143092,1.862,0.7979999999999734,5.9e-05
c432,_119_,INV,0,0,1,1,1,11,47,0.0,0.798,0.26599999999999113,5.85e-05
c432,_120_,AOI21,0,0,3,2,4,10,46,-0.016157142857143092,1.862,0.7979999999999734,5.9e-05
c432,_122_,INV,0,0,1,1,1,11,47,0.0,0.798,0.26599999999999113,5.85e-05
c432,_123_,AOI21,0,0,3,2,4,10,46,-0.016157142857143092,1.862,0.7979999999999734,5.9e-05
c432,_124_,INV,0,0,1,1,1,11,47,0.0,0.798,0.26599999999999113,5.85e-05
c432,_125_,AOI21,1,6,3,2,4,10,46,-0.015857142857143014,1.862,0.7979999999999734,5.9e-05
c432,_127_,NOR4,1,6,4,5,6,8,43,-0.0072428571428572175,2.394,1.063999999999993,5.95e-05
c432,_128_,INV,0,0,1,2,1,9,44,0.0,0.798,0.26599999999999113,5.85e-05
c432,_129_,OAI21,0,0,3,1,4,10,45,-0.019145714285714432,1.862,0.7980000000000018,5.89e-05
c432,_130_,INV,0,0,1,2,5,9,44,0.0,0.798,0.26599999999999113,5.87e-05
c432,_131_,NAND2,0,0,2,4,6,8,41,0.0,1.33,0.5319999999999823,5.88e-05
c432,_132_,NAND2,1,6,2,2,7,7,35,0.0012171428571428056,1.33,0.5319999999999823,5.92e-05
c432,_133_,BUF,1,6,1,9,8,1,33,0.017381428571428548,1.064,0.26599999999999113,5.91e-05
c432,_134_,OR2,0,0,2,2,5,7,27,-0.004422857142857173,1.33,0.26599999999999113,5.88e-05
c432,_135_,AOI211,0,0,4,1,9,6,26,-0.003565714285714283,2.394,1.063999999999993,5.9e-05
c432,_136_,OR2,0,0,2,2,5,7,27,0.0,1.33,0.26599999999999113,5.88e-05
c432,_137_,AOI211,0,0,4,1,9,6,26,-0.003565714285714283,2.394,1.063999999999993,5.9e-05
c432,_138_,OR2,0,0,2,2,5,7,27,0.0,1.33,0.26599999999999113,5.88e-05
c432,_139_,AOI211,1,5,4,1,9,6,26,-0.0011900000000000244,2.394,1.063999999999993,5.9e-05
c432,_140_,OAI21,0,0,3,2,7,7,27,-0.002574285714285751,1.862,0.7980000000000018,5.91e-05
c432,_141_,NOR2,0,0,2,1,8,6,26,0.0,1.33,0.5319999999999823,5.87e-05
c432,_142_,NOR4,1,5,4,2,10,5,25,0.009368571428571504,2.394,1.063999999999993,5.93e-05
c432,_143_,OR2,0,0,2,3,5,7,27,-0.00472285714285714,1.33,0.26599999999999113,5.88e-05
c432,_144_,INV,0,0,1,1,1,8,28,0.0,0.798,0.26599999999999113,5.85e-05
c432,_145_,AOI21,0,0,3,3,7,7,27,-0.0026557142857143168,1.862,0.7980000000000018,5.93e-05
c432,_146_,NOR3,0,0,3,2,8,6,26,0.0,1.862,0.7980000000000018,5.89e-05
c432,_147_,OR2,0,0,2,2,5,7,29,0.0,1.33,0.26599999999999113,5.88e-05
c432,_148_,AOI211,0,0,4,1,9,6,26,-0.003565714285714283,2.394,1.063999999999993,5.9e-05
c432,_149_,OR2,0,0,2,2,5,7,27,-0.001607142857142807,1.33,0.26599999999999113,5.88e-05
c432,_150_,AOI211,0,0,4,1,8,6,26,-0.004405714285714235,2.394,1.063999999999993,5.9e-05
c432,_151_,OR2,0,0,2,2,5,7,27,-0.005985714285714372,1.33,0.26599999999999113,5.88e-05
c432,_152_,INV,0,0,1,1,1,8,28,0.0,0.798,0.26599999999999113,5.85e-05
c432,_153_,AOI21,0,0,3,2,7,7,27,-0.0026557142857143168,1.862,0.7980000000000018,5.93e-05
c432,_154_,INV,0,0,1,1,1,8,28,0.0,0.798,0.26599999999999113,5.85e-05
c432,_155_,AOI21,0,0,3,2,7,7,27,-0.0026557142857143168,1.862,0.7980000000000018,5.93e-05
c432,_156_,OR2,0,0,2,2,5,7,27,-0.0005500000000001615,1.33,0.26599999999999113,5.88e-05
c432,_158_,NOR4,0,0,4,2,10,5,25,0.0,2.394,1.063999999999993,5.96e-05
c432,_159_,NAND2,1,5,2,9,11,1,21,0.0015100000000000113,1.33,0.5319999999999823,5.95e-05
c432,_160_,AOI221,0,0,5,1,12,2,1,-0.006517142857142999,2.926,1.329999999999984,5.95e-05
c432,_161_,AOI221,0,0,5,2,12,3,4,-0.006517142857142999,2.926,1.329999999999984,5.95e-05
c432,_162_,AOI21,0,0,3,1,12,3,2,-0.0026971428571429534,1.862,0.7980000000000018,5.92e-05
c432,_163_,AOI21,0,0,3,1,9,5,8,-0.0035042857142858486,1.862,0.7980000000000018,5.9e-05
c432,_164_,INV,0,0,1,2,10,4,7,0.0,0.798,0.26599999999999113,5.87e-05
c432,_165_,INV,0,0,1,1,1,5,8,0.0,0.798,0.26599999999999113,5.85e-05
c432,_166_,AOI21,0,0,3,2,11,4,7,-0.015427142857142861,1.862,0.7980000000000018,5.95e-05
c432,_167_,NOR2,0,0,2,1,12,3,2,0.0,1.33,0.5319999999999823,5.89e-05
c432,_168_,AOI211,0,0,4,1,12,3,2,-0.0026357142857142968,2.394,1.063999999999993,5.94e-05
c432,_169_,NOR4,0,0,4,1,13,2,1,0.0,2.394,1.063999999999993,5.98e-05
c432,_170_,AOI211,0,0,4,4,12,3,8,-0.0026357142857142968,2.394,1.063999999999993,5.94e-05
c432,_171_,AOI221,0,0,5,3,12,3,7,-0.006517142857142999,2.926,1.329999999999984,5.94e-05
c432,_172_,AOI221,0,2,5,3,12,3,7,-0.005882857142857301,2.926,1.329999999999984,5.94e-05
c432,_173_,AOI211,1,2,4,4,12,3,7,0.00020142857142857462,2.394,1.063999999999993,5.94e-05
c432,_174_,NOR4,0,2,4,2,13,2,2,-0.008075714285714408,2.394,1.063999999999993,5.99e-05
c432,_175_,AOI21,0,1,3,0,14,1,0,-0.0009642857142857508,1.862,0.7979999999999734,6.02e-05
c432,_176_,INV,0,1,1,0,14,1,0,-0.0009700000000000264,0.798,0.26599999999999113,5.93e-05
c432,_177_,NOR2,0,0,2,1,13,2,1,-0.008237142857142943,1.33,0.5319999999999823,5.91e-05
c432,_178_,OR3,1,2,3,2,13,2,2,-0.0011785714285714732,1.596,0.26599999999999113,5.94e-05
c432,_179_,NOR3,0,0,3,1,12,3,3,-0.003630000000000022,1.862,0.7979999999999734,5.93e-05
c432,_180_,NOR2,0,0,2,2,13,2,2,0.0,1.33,0.5319999999999823,5.89e-05
c432,_181_,OR2,0,0,2,2,12,3,3,0.0,1.33,0.26599999999999113,5.89e-05
c432,_182_,OR2,0,0,2,1,13,2,1,0.0,1.33,0.26599999999999113,5.91e-05
c432,_183_,OAI221,1,1,5,0,14,1,0,-0.0014257142857142524,2.926,1.329999999999984,6.06e-05
c432,_184_,INV,0,0,1,1,13,2,1,-0.0037557142857144177,0.798,0.26599999999999113,5.88e-05
c432,_185_,AOI21,0,0,3,1,13,2,1,-0.0009228571428571142,1.862,0.7979999999999734,5.94e-05
c432,_186_,OAI221,0,1,5,0,14,1,0,-0.009002857142857201,2.926,1.329999999999984,6.04e-05
