DESIGN,CELL,LOGIC-TYPE,PATH-OCURENCE,PATHS-OCURENCE,FA-IN,FA-OUT,LOGIC-LEVEL,DEEP,LOADED-CELLS,DIF-ARRIVAL,CELL-AREA,COST-AREA,POWER
b12_C,_0541_,NOR2,0,1,2,0,6,1,0,-0.0001802564102564852,1.33,0.5320000000000391,0.000242
b12_C,_0542_,BUF,0,0,1,10,1,8,105,0.0,1.064,0.2659999999999627,0.000242
b12_C,_0543_,INV,0,0,1,5,1,8,103,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0544_,INV,0,0,1,3,1,8,101,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0545_,NAND3,0,0,3,3,1,7,49,0.0,1.862,0.7980000000000018,0.000242
b12_C,_0546_,NOR3,0,0,3,5,2,6,46,2.2564102564071042e-05,1.862,0.7980000000000018,0.000242
b12_C,_0547_,INV,0,8,1,4,1,9,211,0.0005778632478632417,0.798,0.2659999999999627,0.000242
b12_C,_0548_,BUF,0,8,1,10,2,8,191,0.0011565811965811856,1.064,0.2659999999999627,0.000242
b12_C,_0549_,NAND2,0,5,2,9,3,7,106,3.7350427350424376e-05,1.33,0.5320000000000391,0.000242
b12_C,_0550_,INV,1,9,1,7,1,8,181,0.0008999145299145028,0.798,0.2659999999999627,0.000242
b12_C,_0551_,AOI21,1,9,3,10,2,7,116,0.0021451282051281884,1.862,0.7980000000000018,0.000242
b12_C,_0552_,NOR2,0,0,2,4,4,6,32,-0.000693162393162361,1.33,0.5320000000000391,0.000242
b12_C,_0553_,NOR2,0,0,2,4,1,9,156,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0554_,NOR4,0,22,4,4,1,9,156,0.006490512820512828,2.394,1.0639999999999645,0.000242
b12_C,_0555_,NAND2,0,15,2,5,2,8,125,-0.002253418803418783,1.33,0.5320000000000391,0.000242
b12_C,_0556_,NAND2,0,0,2,2,2,7,99,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0557_,NAND2,0,0,2,2,2,7,99,-1.3076923076948965e-05,1.33,0.5320000000000391,0.000242
b12_C,_0558_,INV,0,0,1,3,1,8,102,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0559_,INV,0,0,1,3,1,8,100,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0560_,AOI22,0,0,4,2,2,7,99,0.0,2.394,1.0639999999999645,0.000242
b12_C,_0561_,NAND3,0,0,3,4,3,6,72,0.0,1.862,0.7980000000000018,0.000242
b12_C,_0562_,INV,0,0,1,3,1,8,101,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0563_,OR2,0,0,2,2,2,7,99,0.0,1.33,0.2660000000000764,0.000242
b12_C,_0564_,INV,0,0,1,3,1,8,101,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0565_,INV,0,1,1,2,1,8,100,1.23931623930984e-05,0.798,0.2659999999999627,0.000242
b12_C,_0566_,AOI222,0,1,6,2,2,7,99,6.555555555554093e-05,3.724,1.5960000000000036,0.000242
b12_C,_0567_,XNOR2,0,0,2,2,1,7,99,0.0,2.66,1.0639999999999645,0.000242
b12_C,_0568_,NAND3,0,1,3,4,3,6,72,-2.6752136752183908e-05,1.862,0.7980000000000018,0.000242
b12_C,_0569_,NOR3,0,1,3,3,4,5,26,-0.0004994017094017145,1.862,0.7980000000000018,0.000242
b12_C,_0570_,NAND4,0,1,4,2,5,4,12,-0.000108119658119743,2.394,1.0639999999999645,0.000242
b12_C,_0571_,AND2,0,7,2,4,2,8,77,-0.0009942735042735018,1.33,0.2660000000000764,0.000242
b12_C,_0572_,BUF,0,1,1,10,3,7,47,8.376068376059198e-06,1.064,0.2659999999999627,0.000242
b12_C,_0573_,INV,0,0,1,6,1,8,128,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0574_,INV,0,0,1,5,1,8,148,-2.5641025636069514e-07,0.798,0.2659999999999627,0.000242
b12_C,_0575_,NOR2,0,0,2,7,2,7,89,8.54700855090762e-08,1.33,0.5320000000000391,0.000242
b12_C,_0576_,BUF,0,0,1,10,1,9,191,-3.282051282049725e-05,1.064,0.2659999999999627,0.000242
b12_C,_0577_,BUF,0,6,1,10,1,9,183,0.00020931623931624843,1.064,0.2659999999999627,0.000242
b12_C,_0578_,OR2,0,6,2,5,2,8,112,0.000541965811965861,1.33,0.2660000000000764,0.000242
b12_C,_0579_,NOR2,0,6,2,4,3,7,57,0.0005228205128205432,1.33,0.5320000000000391,0.000242
b12_C,_0580_,NAND3,0,6,3,5,4,6,27,0.0001261538461538314,1.862,0.7980000000000018,0.000242
b12_C,_0581_,NAND3,0,0,3,9,3,7,59,-0.0003072649572649633,1.862,0.7980000000000018,0.000242
b12_C,_0582_,NAND3,0,0,3,8,2,7,62,-0.0005108547008547126,1.862,0.7980000000000018,0.000242
b12_C,_0583_,OAI21,0,0,3,2,5,3,4,-0.00028384615384613454,1.862,0.7980000000000018,0.000242
b12_C,_0584_,NAND2,0,0,2,1,6,2,1,-3.726495726502632e-05,1.33,0.5320000000000391,0.000242
b12_C,_0585_,NAND2,0,0,2,7,2,7,85,-0.0003711965811966089,1.33,0.5320000000000391,0.000242
b12_C,_0586_,NAND3,0,1,3,0,7,1,0,-4.444444444445805e-05,1.862,0.7980000000000018,0.000242
b12_C,_0587_,NAND4,0,0,4,3,3,7,75,-0.0007682905982905885,2.394,1.0639999999999645,0.000242
b12_C,_0588_,NOR2,0,0,2,5,4,6,41,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0589_,NOR2,0,0,2,5,4,5,23,-3.48717948718269e-05,1.33,0.5320000000000391,0.000242
b12_C,_0590_,NAND2,0,0,2,2,5,3,2,-4.8717948718024484e-05,1.33,0.5320000000000391,0.000242
b12_C,_0591_,OAI21,0,0,3,1,6,2,1,-2.820512820517207e-05,1.862,0.7980000000000018,0.000242
b12_C,_0592_,BUF,0,0,1,10,1,8,104,0.0,1.064,0.2659999999999627,0.000242
b12_C,_0593_,NAND3,0,0,3,4,3,7,29,-0.00036760683760683754,1.862,0.7980000000000018,0.000242
b12_C,_0594_,OAI21,0,0,3,1,4,3,2,-0.00015025641025639969,1.862,0.7980000000000018,0.000242
b12_C,_0595_,NOR2,0,0,2,3,2,8,78,-5.068376068378955e-05,1.33,0.5320000000000391,0.000242
b12_C,_0596_,NAND2,0,0,2,7,3,7,72,-9.8119658119733e-05,1.33,0.5320000000000391,0.000242
b12_C,_0597_,BUF,0,0,1,10,1,8,141,5.128205127769014e-07,1.064,0.2659999999999627,0.000242
b12_C,_0598_,NAND2,0,0,2,7,2,7,86,-0.0003055555555555589,1.33,0.5320000000000391,0.000242
b12_C,_0599_,NOR2,0,0,2,3,3,6,24,-9.40170940155749e-07,1.33,0.5320000000000391,0.000242
b12_C,_0600_,BUF,0,15,1,10,3,7,90,0.0012635042735042457,1.064,0.2659999999999627,0.000242
b12_C,_0601_,BUF,0,4,1,10,4,6,45,0.0003049572649572174,1.064,0.2659999999999627,0.000242
b12_C,_0602_,AOI221,0,1,5,1,6,2,1,-1.2222222222246781e-05,2.926,1.330000000000041,0.000242
b12_C,_0603_,NOR2,0,5,2,3,4,6,36,9.273504273499267e-05,1.33,0.5320000000000391,0.000242
b12_C,_0604_,OAI21,0,0,3,3,3,7,47,-0.0003339316239316381,1.862,0.7980000000000018,0.000242
b12_C,_0605_,NAND3,0,5,3,5,5,5,24,4.700854700889767e-06,1.862,0.7980000000000018,0.000242
b12_C,_0606_,OAI211,0,1,4,0,7,1,0,-0.0003105128205128094,2.394,1.0639999999999645,0.000242
b12_C,_0607_,NOR2,0,0,2,2,5,4,5,-0.00035598290598293225,1.33,0.5320000000000391,0.000242
b12_C,_0608_,OAI21,0,0,3,1,1,4,5,0.0,1.862,0.7980000000000018,0.000242
b12_C,_0609_,INV,0,0,1,2,1,6,11,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0610_,INV,0,0,1,5,1,7,21,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0611_,NAND2,0,0,2,3,2,6,13,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0612_,NAND3,0,0,3,1,3,4,5,0.0,1.862,0.7980000000000018,0.000242
b12_C,_0613_,XNOR2,0,0,2,2,1,5,10,0.0,2.66,1.0639999999999645,0.000242
b12_C,_0614_,NOR2,0,0,2,1,2,4,5,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0615_,NOR2,0,0,2,2,1,6,14,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0616_,OAI21,0,0,3,3,2,5,10,0.0,1.862,0.7980000000000018,0.000242
b12_C,_0617_,OAI211,0,0,4,2,4,3,4,0.0,2.394,1.0639999999999645,0.000242
b12_C,_0618_,NAND2,0,0,2,1,6,2,1,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0619_,NAND3,0,0,3,4,5,4,22,-0.00013717948717956174,1.862,0.7980000000000018,0.000242
b12_C,_0620_,OAI21,0,0,3,2,5,5,18,0.0,1.862,0.7980000000000018,0.000242
b12_C,_0621_,OR2,0,0,2,2,6,4,13,-2.1111111111138392e-05,1.33,0.2660000000000764,0.000242
b12_C,_0622_,NOR2,0,0,2,1,4,4,6,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0623_,OAI21,0,0,3,1,6,4,6,-0.00024170940170936683,1.862,0.7980000000000018,0.000242
b12_C,_0624_,AOI21,0,3,3,2,7,3,5,0.00011658119658114474,1.862,0.7980000000000018,0.000242
b12_C,_0625_,INV,0,0,1,4,1,8,101,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0626_,NOR2,0,0,2,7,2,7,55,-5.982905982304665e-07,1.33,0.5320000000000391,0.000242
b12_C,_0627_,NOR3,0,0,3,4,2,8,82,-0.00023735042735040235,1.862,0.7980000000000018,0.000242
b12_C,_0628_,NAND2,0,0,2,5,3,7,45,-1.0256410256648252e-06,1.33,0.5320000000000391,0.000242
b12_C,_0629_,AOI211,0,0,4,3,4,6,28,-1.871794871793897e-05,2.394,1.0639999999999645,0.000242
b12_C,_0630_,NOR2,0,0,2,3,2,7,65,-5.128205128879237e-07,1.33,0.5320000000000391,0.000242
b12_C,_0631_,BUF,0,0,1,10,3,6,41,0.0,1.064,0.2659999999999627,0.000242
b12_C,_0632_,NAND2,0,0,2,3,4,5,12,-0.0005342735042734859,1.33,0.5320000000000391,0.000242
b12_C,_0633_,NOR2,0,0,2,3,2,6,34,-0.00029547008547009534,1.33,0.5320000000000391,0.000242
b12_C,_0634_,OR3,0,0,3,2,4,5,10,-5.2735042735008175e-05,1.596,0.2659999999999627,0.000242
b12_C,_0635_,OAI211,0,0,4,2,5,4,6,0.0,2.394,1.0639999999999645,0.000242
b12_C,_0636_,NOR2,0,0,2,1,6,3,2,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0637_,AND4,0,1,4,1,8,2,1,-6.222222222224127e-05,1.862,0.2659999999999627,0.000242
b12_C,_0638_,NOR2,0,0,2,2,4,4,4,-0.00019230769230771383,1.33,0.5320000000000391,0.000242
b12_C,_0639_,OAI211,0,1,4,0,9,1,0,-5.6666666666704835e-05,2.394,1.0639999999999645,0.000243
b12_C,_0640_,NOR2,1,4,2,4,3,6,47,0.00012128205128203451,1.33,0.5320000000000391,0.000242
b12_C,_0641_,NAND2,0,0,2,1,4,3,2,-0.0003704273504273603,1.33,0.5320000000000391,0.000242
b12_C,_0642_,NAND4,0,0,4,4,3,7,52,-0.0006397435897436132,2.394,1.0639999999999645,0.000242
b12_C,_0643_,NOR2,0,0,2,3,4,5,20,-0.0001540170940171337,1.33,0.5320000000000391,0.000242
b12_C,_0644_,NOR2,0,0,2,1,4,4,3,-0.0005394017094017545,1.33,0.5320000000000391,0.000242
b12_C,_0645_,AOI211,0,0,4,1,6,3,2,0.0,2.394,1.0639999999999645,0.000242
b12_C,_0646_,NAND3,0,0,3,1,7,2,1,-5.102564102565932e-05,1.862,0.7980000000000018,0.000242
b12_C,_0647_,AOI22,0,0,4,1,4,3,3,-0.00015222222222222026,2.394,1.0639999999999645,0.000242
b12_C,_0648_,OAI221,0,2,5,2,8,2,2,-0.0004976068376068565,2.926,1.330000000000041,0.000242
b12_C,_0649_,NOR4,0,11,4,3,4,5,22,0.002125555555555547,2.394,1.0639999999999645,0.000242
b12_C,_0650_,NAND2,0,0,2,4,5,3,5,-0.0020802564102564425,1.33,0.5320000000000391,0.000241
b12_C,_0651_,NAND2,0,0,2,1,6,2,1,0.0,1.33,0.5320000000000391,0.000241
b12_C,_0652_,OR3,0,1,3,0,9,1,0,7.008547008580113e-06,1.596,0.2659999999999627,0.000242
b12_C,_0653_,NAND4,0,0,4,3,3,7,27,-0.0003707692307692301,2.394,1.0639999999999645,0.000242
b12_C,_0654_,NOR3,0,0,3,4,4,5,17,-7.692307692486189e-07,1.862,0.7980000000000018,0.000242
b12_C,_0655_,OR2,0,5,2,4,3,6,41,0.0002234188034187512,1.33,0.2660000000000764,0.000242
b12_C,_0656_,AND3,0,0,3,2,3,6,35,-6.145299145310368e-05,1.596,0.2659999999999627,0.000242
b12_C,_0657_,AND3,0,0,3,2,3,6,35,0.0,1.596,0.2659999999999627,0.000242
b12_C,_0658_,AOI211,0,0,4,2,4,5,13,-0.00037512820512825007,2.394,1.0639999999999645,0.000242
b12_C,_0659_,NOR3,0,0,3,1,6,3,2,-5.128205128268615e-06,1.862,0.7980000000000018,0.000242
b12_C,_0660_,AOI21,0,0,3,1,7,2,1,-8.393162393166564e-05,1.862,0.7980000000000018,0.000242
b12_C,_0661_,AND2,0,0,2,2,3,7,29,0.0,1.33,0.2660000000000764,0.000242
b12_C,_0662_,AND2,0,0,2,4,4,5,18,0.0,1.33,0.2660000000000764,0.000242
b12_C,_0663_,NAND2,0,0,2,4,3,6,32,0.0,1.33,0.5320000000000391,0.000242
b12_C,_0664_,NAND3,0,0,3,2,3,5,9,-0.00011837606837605819,1.862,0.7980000000000018,0.000242
b12_C,_0665_,NAND2,0,0,2,1,6,4,3,-2.5641025636069514e-07,1.33,0.5320000000000391,0.000242
b12_C,_0666_,AOI21,0,0,3,1,3,5,4,0.0,1.862,0.7980000000000018,0.000242
b12_C,_0667_,NOR3,0,0,3,1,1,5,4,0.0,1.862,0.7980000000000018,0.000242
b12_C,_0668_,NOR3,0,0,3,1,5,4,3,-0.00024256410256412453,1.862,0.7980000000000018,0.000242
b12_C,_0669_,OAI21,0,0,3,1,3,4,3,0.0,1.862,0.7980000000000018,0.000242
b12_C,_0670_,AOI211,0,0,4,1,7,3,2,0.0,2.394,1.0639999999999645,0.000242
b12_C,_0671_,OAI22,0,0,4,1,8,2,1,-4.427350427355092e-05,2.394,1.0639999999999645,0.000242
b12_C,_0672_,OR4,0,1,4,0,9,1,0,2.999999999997449e-05,1.862,0.2659999999999627,0.000242
b12_C,_0674_,INV,0,2,1,2,1,8,123,7.40170940170537e-05,0.798,0.2659999999999627,0.000242
b12_C,_0675_,NAND2,0,2,2,8,2,7,69,-0.00026008547008549154,1.33,0.5320000000000391,0.000242
b12_C,_0676_,OR3,0,8,3,4,1,7,38,0.0007427350427350321,1.596,0.2659999999999627,0.000242
b12_C,_0677_,NOR2,0,2,2,5,3,5,11,2.5470085470158388e-05,1.33,0.5320000000000391,0.000242
b12_C,_0678_,AND2,0,0,2,1,4,4,3,-7.059829059835598e-05,1.33,0.2660000000000764,0.000242
b12_C,_0679_,INV,0,14,1,4,1,8,119,0.00044376068376067446,0.798,0.2659999999999627,0.000242
b12_C,_0680_,NAND3,0,6,3,5,2,7,37,-0.0005308547008546771,1.862,0.7980000000000018,0.000242
b12_C,_0681_,NOR2,0,2,2,5,3,6,14,1.6666666666720342e-05,1.33,0.5320000000000391,0.000242
b12_C,_0682_,INV,0,26,1,4,1,8,117,0.0005010256410256653,0.798,0.2659999999999627,0.000242
b12_C,_0683_,OR3,0,8,3,4,2,7,36,0.0003774358974359404,1.596,0.2659999999999627,0.000242
b12_C,_0684_,NOR2,0,2,2,5,3,6,14,2.9743589743558285e-05,1.33,0.5319999999999254,0.000242
b12_C,_0685_,AOI22,0,0,4,1,4,5,4,-0.00029982905982905983,2.394,1.0639999999999645,0.000242
b12_C,_0686_,NAND2,0,2,2,2,1,8,68,-0.00011940170940172301,1.33,0.5319999999999254,0.000242
b12_C,_0687_,BUF,0,2,1,10,2,7,61,0.00016461538461537417,1.064,0.2659999999999627,0.000242
b12_C,_0688_,OR2,0,2,2,4,3,5,7,-7.205128205134415e-05,1.33,0.2659999999999627,0.000242
b12_C,_0689_,INV,0,0,1,2,1,5,5,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0690_,OAI21,0,0,3,1,5,4,3,-4.957264957267116e-05,1.862,0.7980000000000018,0.000242
b12_C,_0691_,NOR2,0,2,2,5,3,6,12,5.9059829059848745e-05,1.33,0.5319999999999254,0.000242
b12_C,_0692_,NAND2,0,0,2,1,4,5,4,-0.00016803418803423842,1.33,0.5319999999999254,0.000242
b12_C,_0693_,NAND3,0,4,3,5,2,6,35,-0.000940769230769245,1.862,0.7980000000000018,0.000242
b12_C,_0694_,OR2,0,2,2,5,3,5,10,-4.615384615380691e-06,1.33,0.2659999999999627,0.000242
b12_C,_0695_,INV,0,0,1,2,1,5,5,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0696_,OAI21,0,0,3,1,5,4,3,-4.2222222222276784e-05,1.862,0.7980000000000018,0.000242
b12_C,_0697_,INV,0,0,1,2,1,5,5,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0698_,OR2,0,2,2,5,3,5,10,4.264957264954461e-05,1.33,0.2659999999999627,0.000242
b12_C,_0699_,INV,0,12,1,2,1,8,116,0.00016606837606836233,0.798,0.2659999999999627,0.000242
b12_C,_0700_,NAND2,0,10,2,2,2,7,64,-0.0004847008547008147,1.33,0.5319999999999254,0.000242
b12_C,_0701_,BUF,0,10,1,10,3,6,59,0.0006835042735042762,1.064,0.2659999999999627,0.000242
b12_C,_0702_,OR2,0,3,2,5,4,5,10,5.42735042734499e-05,1.33,0.2659999999999627,0.000242
b12_C,_0703_,INV,0,0,1,2,1,5,5,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0704_,INV,0,0,1,2,1,5,5,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0705_,OR2,0,2,2,5,3,5,10,-0.00011307692307688244,1.33,0.2659999999999627,0.000242
b12_C,_0706_,OAI222,0,1,6,1,5,4,3,-0.00018786324786324027,3.724,1.5960000000000036,0.000242
b12_C,_0707_,OR4,0,1,4,1,6,3,2,6.282051282052725e-05,1.862,0.2659999999999627,0.000242
b12_C,_0708_,NAND2,0,2,2,10,2,6,67,-0.00021256410256403901,1.33,0.5319999999999254,0.000242
b12_C,_0709_,NOR2,0,2,2,5,3,5,13,-1.5726495726509082e-05,1.33,0.5319999999999254,0.000242
b12_C,_0710_,NOR2,0,2,2,5,3,5,13,-7.470085470090426e-05,1.33,0.5319999999999254,0.000242
b12_C,_0711_,AOI22,0,0,4,1,4,4,3,-0.0002991452991453203,2.394,1.0639999999999645,0.000242
b12_C,_0712_,NOR2,0,2,2,5,3,5,11,3.136752136750909e-05,1.33,0.5319999999999254,0.000242
b12_C,_0713_,NAND3,0,6,3,6,2,6,36,-0.0006155555555555359,1.862,0.7980000000000018,0.000242
b12_C,_0714_,NOR2,0,0,2,2,4,5,8,-0.0005491452991453483,1.33,0.5319999999999254,0.000242
b12_C,_0715_,NOR2,0,0,2,2,3,5,6,-0.00047376068376064895,1.33,0.5319999999999254,0.000242
b12_C,_0716_,AOI222,0,0,6,1,5,4,3,-0.0001429059829060053,3.724,1.5960000000000036,0.000242
b12_C,_0717_,INV,0,0,1,2,1,4,4,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0718_,OR3,0,8,3,6,2,6,34,0.000659487179487328,1.596,0.2659999999999627,0.000242
b12_C,_0719_,OR2,0,2,2,4,4,4,6,-5.196581196581507e-05,1.33,0.2659999999999627,0.000242
b12_C,_0720_,OAI211,0,0,4,1,6,3,2,-6.581196581195714e-05,2.394,1.0639999999999645,0.000242
b12_C,_0721_,NOR2,0,2,2,5,3,5,11,1.0085470085463566e-05,1.33,0.5319999999999254,0.000242
b12_C,_0722_,AOI211,0,1,4,1,7,2,1,-0.00014871794871790245,2.394,1.0639999999999645,0.000242
b12_C,_0723_,OR3,0,8,3,6,2,6,33,0.00041282051282059973,1.596,0.2659999999999627,0.000242
b12_C,_0724_,NOR2,0,0,2,2,4,5,7,-0.0005203418803418902,1.33,0.5319999999999254,0.000242
b12_C,_0725_,NAND3,0,0,3,4,1,6,36,-0.0005189743589744111,1.862,0.7980000000000018,0.000242
b12_C,_0726_,NOR2,0,2,2,5,3,5,12,0.0003176068376069541,1.33,0.5319999999999254,0.000242
b12_C,_0727_,NOR2,0,2,2,5,3,5,12,0.00023811965811965097,1.33,0.5319999999999254,0.000242
b12_C,_0728_,AOI222,0,0,6,1,5,3,2,-0.0002912820512820935,3.724,1.5960000000000036,0.000242
b12_C,_0729_,NOR2,0,0,2,2,3,5,7,-0.00043376068376071997,1.33,0.5319999999999254,0.000242
b12_C,_0730_,NOR2,0,2,2,5,3,5,12,0.00033811965811958444,1.33,0.5319999999999254,0.000242
b12_C,_0731_,NOR2,0,2,2,5,4,5,12,0.00012632478632479405,1.33,0.5319999999999254,0.000242
b12_C,_0732_,AOI222,0,0,6,1,5,3,2,-0.0002680341880341719,3.724,1.5960000000000036,0.000242
b12_C,_0733_,NOR2,0,2,2,5,4,5,12,-0.00013145299145295164,1.33,0.5319999999999254,0.000242
b12_C,_0734_,NOR2,0,2,2,5,3,4,10,-2.931623931629046e-05,1.33,0.5319999999999254,0.000242
b12_C,_0735_,NOR2,0,3,2,5,4,5,12,-8.307692307696346e-05,1.33,0.5319999999999254,0.000242
b12_C,_0736_,AOI222,0,0,6,1,5,3,2,-0.00046760683760682653,3.724,1.5960000000000036,0.000242
b12_C,_0737_,AND3,0,0,3,1,6,2,1,0.0,1.596,0.2659999999999627,0.000242
b12_C,_0738_,NOR2,0,0,2,2,3,5,6,-0.00031358974358980385,1.33,0.5319999999999254,0.000242
b12_C,_0739_,NOR2,0,2,2,5,3,5,11,8.940170940169301e-05,1.33,0.5319999999999254,0.000242
b12_C,_0740_,AOI22,0,0,4,1,4,2,1,-0.00013179487179487692,2.394,1.0639999999999645,0.000242
b12_C,_0741_,INV,0,0,1,2,1,4,4,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0742_,OR2,0,2,2,5,3,4,9,5.5555555555586444e-05,1.33,0.2659999999999627,0.000242
b12_C,_0743_,OR2,0,2,2,5,3,4,9,2.6837606837581962e-05,1.33,0.2659999999999627,0.000242
b12_C,_0744_,INV,0,0,1,2,1,4,4,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0745_,INV,0,0,1,2,1,4,4,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0746_,OR2,0,2,2,4,3,4,6,-6.752136752136151e-05,1.33,0.2659999999999627,0.000242
b12_C,_0747_,OAI222,0,0,6,1,4,3,2,-0.0001586324786325144,3.724,1.5960000000000036,0.000242
b12_C,_0748_,NOR2,0,2,2,5,3,4,9,1.0256410256370696e-05,1.33,0.5319999999999254,0.000242
b12_C,_0749_,NOR2,0,2,2,5,3,5,11,1.427350427352092e-05,1.33,0.5319999999999254,0.000242
b12_C,_0750_,AOI221,0,0,5,1,5,2,1,-0.0003215384615384287,2.926,1.3299999999999272,0.000242
b12_C,_0751_,NAND4,0,1,4,0,8,1,0,-9.957264957266565e-05,2.394,1.0639999999999645,0.000243
b12_C,_0752_,NOR2,0,0,2,1,4,5,4,-0.000484444444444454,1.33,0.5319999999999254,0.000242
b12_C,_0753_,AOI22,0,0,4,1,5,4,3,-0.00016769230769231314,2.394,1.0639999999999645,0.000242
b12_C,_0754_,AOI22,0,0,4,1,4,4,3,-0.00013111111111113738,2.394,1.0639999999999645,0.000242
b12_C,_0755_,NOR2,0,0,2,1,3,5,4,-0.00034324786324785306,1.33,0.5319999999999254,0.000242
b12_C,_0756_,AOI222,0,0,6,1,4,4,3,-0.00013316239316241152,3.724,1.5960000000000036,0.000242
b12_C,_0757_,NAND3,0,0,3,1,6,3,2,-9.709401709406817e-05,1.862,0.7980000000000018,0.000242
b12_C,_0758_,AOI222,0,1,6,1,5,4,3,-0.0004096581196581517,3.724,1.5960000000000036,0.000242
b12_C,_0759_,AOI222,0,0,6,1,5,4,3,-0.00027846153846150523,3.724,1.5960000000000036,0.000242
b12_C,_0760_,NAND2,0,1,2,1,6,3,2,-7.64957264958177e-05,1.33,0.5319999999999254,0.000242
b12_C,_0761_,AOI211,0,1,4,1,7,2,1,-0.00016555555555552992,2.394,1.0639999999999645,0.000242
b12_C,_0762_,AOI222,0,0,6,1,5,4,3,-0.0002671794871794697,3.724,1.5960000000000036,0.000242
b12_C,_0763_,NOR2,0,0,2,1,3,5,4,-0.00039435897435902145,1.33,0.5319999999999254,0.000242
b12_C,_0764_,AOI22,0,0,4,1,4,4,3,-0.00016786324786322027,2.394,1.0639999999999645,0.000242
b12_C,_0765_,AOI22,0,0,4,1,5,4,3,-0.00029948717948719006,2.394,1.0639999999999645,0.000242
b12_C,_0766_,NAND3,0,0,3,1,6,3,2,-7.743589743597346e-05,1.862,0.7980000000000018,0.000242
b12_C,_0767_,INV,0,0,1,2,1,4,4,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0768_,INV,0,0,1,2,1,4,4,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0769_,INV,0,0,1,2,1,4,4,0.0,0.798,0.2659999999999627,0.000242
b12_C,_0770_,OAI222,0,0,6,1,5,3,2,-0.00019487179487182038,3.724,1.5960000000000036,0.000242
